stock_name,stock_num,class
EMP88 就業88,EMP88,櫃指數類
GTCI 薪酬指數,GTCI,櫃指數類
GTHD 高殖利,GTHD,櫃指數類
GTSM50 富櫃50,GTSM50,櫃指數類
IR0118 富櫃200報酬指,IR0118,櫃指數類
IR0138 櫃Quality 50報酬指,IR0138,櫃指數類
IR0140 櫃半導體領航報酬指,IR0140,櫃指數類
IR0141 富櫃200報酬日正二,IR0141,櫃指數類
IR0148 櫃ESG成長報酬指,IR0148,櫃指數類
IR0149 櫃ESG電子菁英報酬指,IR0149,櫃指數類
IX0118 富櫃200指,IX0118,櫃指數類
IX0134 櫃永續指,IX0134,櫃指數類
IX0138 櫃Quality 50指,IX0138,櫃指數類
TPCGI 櫃治理,TPCGI,櫃指數類
TWTBI 公債指,TWTBI,櫃指數類
735196 譜瑞國票23購05,735196,櫃認購
735197 大江統一25購01,735197,櫃認購
735198 中天統一23購09,735198,櫃認購
735199 中天統一23購10,735199,櫃認購
735200 中天統一23購11,735200,櫃認購
735201 中天統一25購02,735201,櫃認購
735202 台康統一23購02,735202,櫃認購
735203 台康統一23購03,735203,櫃認購
735204 台康統一23購04,735204,櫃認購
735205 台康統一25購02,735205,櫃認購
735206 朋程統一25購01,735206,櫃認購
735207 泰博統一25購01,735207,櫃認購
735208 精材兆豐25購01,735208,櫃認購
735209 中美晶富邦23購03,735209,櫃認購
735210 昇達科富邦23購01,735210,櫃認購
735211 中天元大23購05,735211,櫃認購
735212 中天元大23購06,735212,櫃認購
735213 中天元大23購07,735213,櫃認購
735214 由田元大25購01,735214,櫃認購
735215 立端元大23購03,735215,櫃認購
735216 同致元大23購04,735216,櫃認購
735217 信驊元大23購03,735217,櫃認購
735218 茂達元大23購03,735218,櫃認購
735219 晟德元大23購01,735219,櫃認購
735220 陸海元大23購01,735220,櫃認購
735221 陸海元大23購02,735221,櫃認購
735222 晶焱元大23購01,735222,櫃認購
735223 碩禾元大23購03,735223,櫃認購
735224 雙鴻元大23購05,735224,櫃認購
735225 元太中信25購01,735225,櫃認購
735226 廣運國泰25購01,735226,櫃認購
735227 力致永豐23購01,735227,櫃認購
735228 中天永豐23購02,735228,櫃認購
735229 台康永豐23購01,735229,櫃認購
735230 立端永豐23購01,735230,櫃認購
735231 家登永豐23購01,735231,櫃認購
735232 普誠永豐23購01,735232,櫃認購
735233 港建永豐23購01,735233,櫃認購
735234 元太中信25購02,735234,櫃認購
735235 台康中信23購02,735235,櫃認購
735236 譜瑞群益23購02,735236,櫃認購
735237 凡甲永豐23購01,735237,櫃認購
735238 信驊永豐23購01,735238,櫃認購
735239 胡連永豐23購01,735239,櫃認購
735240 晶焱永豐23購01,735240,櫃認購
735241 雍智永豐23購01,735241,櫃認購
735242 精星永豐23購01,735242,櫃認購
735243 網家永豐23購01,735243,櫃認購
735244 健喬麥證23購01,735244,櫃認購
735245 明基醫國票23購02,735245,櫃認購
735246 明基醫國票23購03,735246,櫃認購
735247 合晶康和25購01,735247,櫃認購
735248 環球晶康和25購01,735248,櫃認購
735249 台半元富23購01,735249,櫃認購
735250 台康元富23購03,735250,櫃認購
735251 台康元富25購02,735251,櫃認購
735252 凡甲凱基23購01,735252,櫃認購
735253 大中凱基23購02,735253,櫃認購
735254 信驊凱基25購04,735254,櫃認購
735255 晶焱凱基23購01,735255,櫃認購
735256 港建凱基23購02,735256,櫃認購
735257 萬泰科凱基23購01,735257,櫃認購
735258 雍智凱基25購01,735258,櫃認購
735259 網家凱基23購02,735259,櫃認購
735260 台康統一23購06,735260,櫃認購
735261 台康統一28購02,735261,櫃認購
735262 晶焱統一25購01,735262,櫃認購
735263 閎康統一23購01,735263,櫃認購
735264 大學光元大23購02,735264,櫃認購
735265 伍豐元大23購02,735265,櫃認購
735266 同致元大23購05,735266,櫃認購
735267 岳豐元大23購01,735267,櫃認購
735268 明基醫元大23購01,735268,櫃認購
735269 昇達科元大23購02,735269,櫃認購
735270 信驊元大23購04,735270,櫃認購
735271 信驊元大23購05,735271,櫃認購
735272 宣德元大23購01,735272,櫃認購
735273 泰博元大23購05,735273,櫃認購
735274 晟德元大23購02,735274,櫃認購
735275 翔名元大23購01,735275,櫃認購
735276 閎康元大23購01,735276,櫃認購
735277 瑞基元大23購01,735277,櫃認購
735278 雍智元大23購01,735278,櫃認購
735279 雍智元大23購02,735279,櫃認購
735280 精測元大23購05,735280,櫃認購
735281 聚和元大23購01,735281,櫃認購
735282 聚積元大23購01,735282,櫃認購
735283 廣積元大25購01,735283,櫃認購
735284 驊訊元大23購02,735284,櫃認購
735285 凡甲統一25購01,735285,櫃認購
735286 凡甲統一25購02,735286,櫃認購
735287 台康統一25購03,735287,櫃認購
735288 台康統一25購04,735288,櫃認購
735289 台康統一25購05,735289,櫃認購
735290 台康統一28購03,735290,櫃認購
735291 長聖統一25購01,735291,櫃認購
735292 健喬統一25購02,735292,櫃認購
735293 台康國票23購04,735293,櫃認購
735294 長聖國票23購05,735294,櫃認購
735295 信驊國票23購06,735295,櫃認購
735296 翔名國票23購03,735296,櫃認購
735297 精星國票23購01,735297,櫃認購
735298 台康元富23購05,735298,櫃認購
735299 台康元富28購02,735299,櫃認購
735300 長聖元富23購01,735300,櫃認購
735301 台半凱基23購03,735301,櫃認購
735302 台康凱基25購02,735302,櫃認購
735303 由田凱基23購01,735303,櫃認購
735304 長聖凱基23購03,735304,櫃認購
735305 信驊凱基23購04,735305,櫃認購
735306 精星凱基23購02,735306,櫃認購
735307 台半國泰25購01,735307,櫃認購
735308 亞信永豐23購01,735308,櫃認購
735309 長聖永豐23購01,735309,櫃認購
735310 雍智永豐23購02,735310,櫃認購
735311 榮剛永豐23購01,735311,櫃認購
735312 大樹群益23購01,735312,櫃認購
735313 台康群益23購03,735313,櫃認購
735314 台康群益26購01,735314,櫃認購
735315 宜特群益25購01,735315,櫃認購
735316 閎康群益23購01,735316,櫃認購
735317 元太元大27購03,735317,櫃認購
735318 宏捷科元大25購02,735318,櫃認購
735319 昇達科元大23購03,735319,櫃認購
735320 家登元大23購07,735320,櫃認購
735321 閎康元大23購02,735321,櫃認購
735322 萬泰科元大23購03,735322,櫃認購
735323 由田國票24購01,735323,櫃認購
735324 家登國票24購02,735324,櫃認購
735325 陸海國票25購01,735325,櫃認購
735326 港建國票24購01,735326,櫃認購
735327 港建國票25購01,735327,櫃認購
735328 雍智國票24購01,735328,櫃認購
735329 欣銓康和23購01,735329,櫃認購
735330 宏觀永豐23購01,735330,櫃認購
735331 廣明永豐23購01,735331,櫃認購
735332 中光電元富23購01,735332,櫃認購
735333 立端元富26購01,735333,櫃認購
735334 信驊元富24購01,735334,櫃認購
735335 晶宏元富23購01,735335,櫃認購
735336 伍豐凱基24購01,735336,櫃認購
735337 兆利凱基23購01,735337,櫃認購
735338 港建凱基23購03,735338,櫃認購
735339 雍智凱基24購01,735339,櫃認購
735340 頎邦凱基23購02,735340,櫃認購
735341 雙鴻凱基25購02,735341,櫃認購
735342 長聖統一25購02,735342,櫃認購
735343 益安統一25購01,735343,櫃認購
735344 雍智統一25購01,735344,櫃認購
735345 雍智統一25購02,735345,櫃認購
735346 精星統一24購01,735346,櫃認購
735347 美琪瑪兆豐23購01,735347,櫃認購
735348 大宇資群益25購01,735348,櫃認購
735349 長聖群益25購01,735349,櫃認購
735350 大中元大23購02,735350,櫃認購
735351 宏捷科元大25購03,735351,櫃認購
735352 昇達科元大29購01,735352,櫃認購
735353 健喬元大23購04,735353,櫃認購
735354 盛弘元大23購01,735354,櫃認購
735355 惠光元大23購01,735355,櫃認購
735356 晶焱元大23購02,735356,櫃認購
735357 聚積元大23購02,735357,櫃認購
735358 譜瑞元大23購10,735358,櫃認購
735359 弘塑中信23購01,735359,櫃認購
735360 泰博中信25購01,735360,櫃認購
735361 大江永豐23購01,735361,櫃認購
735362 伍豐永豐23購01,735362,櫃認購
735363 昇佳電永豐23購01,735363,櫃認購
735364 長聖永豐26購01,735364,櫃認購
735365 美琪瑪永豐24購01,735365,櫃認購
735366 萬潤永豐23購01,735366,櫃認購
735367 雍智永豐24購01,735367,櫃認購
735368 穩懋永豐23購01,735368,櫃認購
735369 同致台新23購01,735369,櫃認購
735370 台星科凱基23購01,735370,櫃認購
735371 宏捷科凱基26購01,735371,櫃認購
735372 昇佳電凱基23購01,735372,櫃認購
735373 泰博凱基25購01,735373,櫃認購
735374 神準凱基23購05,735374,櫃認購
735375 盛弘凱基23購01,735375,櫃認購
735376 惠光凱基23購01,735376,櫃認購
735377 穩懋凱基23購06,735377,櫃認購
735378 精星元富24購01,735378,櫃認購
735379 中美晶統一25購01,735379,櫃認購
735380 中美晶統一25購02,735380,櫃認購
735381 同致統一24購01,735381,櫃認購
735382 東洋統一24購02,735382,櫃認購
735383 東洋統一25購01,735383,櫃認購
735384 東洋統一25購02,735384,櫃認購
735385 東洋統一25購03,735385,櫃認購
735386 晟德統一24購01,735386,櫃認購
735387 穩懋統一25購01,735387,櫃認購
735388 穩懋統一25購02,735388,櫃認購
735389 茂達兆豐24購01,735389,櫃認購
735390 弘塑國票24購01,735390,櫃認購
735391 明安國票24購01,735391,櫃認購
735392 鈺太國票24購01,735392,櫃認購
735393 雙鴻國票24購01,735393,櫃認購
735394 穩懋康和23購01,735394,櫃認購
735395 群聯群益23購01,735395,櫃認購
735396 廣明群益23購01,735396,櫃認購
735397 台半元大23購06,735397,櫃認購
735398 台嘉碩元大23購01,735398,櫃認購
735399 宜特元大23購01,735399,櫃認購
735400 宜特元大23購02,735400,櫃認購
735401 昇達科元大24購02,735401,櫃認購
735402 惠光元大23購02,735402,櫃認購
735403 翔名元大23購02,735403,櫃認購
735404 萬泰科元大23購04,735404,櫃認購
735405 雍智元大23購03,735405,櫃認購
735406 精測元大23購06,735406,櫃認購
735407 廣明元大23購03,735407,櫃認購
735408 廣運元大24購02,735408,櫃認購
735409 廣運麥證23購01,735409,櫃認購
735410 宜特國票24購01,735410,櫃認購
735411 中光電元富23購02,735411,櫃認購
735412 旺矽元富24購01,735412,櫃認購
735413 長聖元富24購01,735413,櫃認購
735414 胡連元富23購01,735414,櫃認購
735415 家登元富23購02,735415,櫃認購
735416 宜特凱基23購02,735416,櫃認購
735417 明安凱基23購01,735417,櫃認購
735418 健喬凱基23購02,735418,櫃認購
735419 翔名凱基23購01,735419,櫃認購
735420 鈊象凱基25購01,735420,櫃認購
735421 鈊象凱基25購02,735421,櫃認購
735422 元太群益23購12,735422,櫃認購
735423 宏捷科群益23購02,735423,櫃認購
735424 胡連群益25購01,735424,櫃認購
735425 中光電永豐23購01,735425,櫃認購
735426 台半永豐23購01,735426,櫃認購
735427 弘塑永豐23購01,735427,櫃認購
735428 昇達科永豐24購01,735428,櫃認購
735429 鈊象永豐23購01,735429,櫃認購
735430 萬泰科永豐24購01,735430,櫃認購
735431 台半統一24購01,735431,櫃認購
735432 東洋統一25購04,735432,櫃認購
735433 晟德統一25購01,735433,櫃認購
735434 萬潤統一25購01,735434,櫃認購
735435 穩懋統一24購04,735435,櫃認購
735436 穩懋統一25購03,735436,櫃認購
735437 穩懋統一25購04,735437,櫃認購
735438 穩懋統一25購05,735438,櫃認購
735439 鈊象富邦25購01,735439,櫃認購
735440 台半元大29購01,735440,櫃認購
735441 由田元大23購01,735441,櫃認購
735442 伍豐元大23購03,735442,櫃認購
735443 美琪瑪元大23購03,735443,櫃認購
735444 鈊象元大23購04,735444,櫃認購
735445 萬潤元大23購01,735445,櫃認購
735446 精星元大23購04,735446,櫃認購
735447 台半第一29購01,735447,櫃認購
735448 元太凱基25購07,735448,櫃認購
735449 穩懋凱基27購01,735449,櫃認購
735450 力旺群益23購02,735450,櫃認購
735451 力旺群益24購01,735451,櫃認購
735452 元太群益23購13,735452,櫃認購
735453 宏觀群益23購02,735453,櫃認購
735454 明安群益23購02,735454,櫃認購
735455 信驊群益23購02,735455,櫃認購
735456 信驊群益23購03,735456,櫃認購
735457 譜瑞元富23購02,735457,櫃認購
735458 力旺國票23購01,735458,櫃認購
735459 力旺國票24購01,735459,櫃認購
735460 長聖國票24購01,735460,櫃認購
735461 創惟國票24購01,735461,櫃認購
735462 力旺統一25購01,735462,櫃認購
735463 力旺統一25購02,735463,櫃認購
735464 台半統一25購01,735464,櫃認購
735465 明安統一26購01,735465,櫃認購
735466 晟德統一24購02,735466,櫃認購
735467 健喬統一25購03,735467,櫃認購
735468 創惟統一25購01,735468,櫃認購
735469 鈊象統一25購01,735469,櫃認購
735470 創惟麥證25購01,735470,櫃認購
735471 長聖國泰25購01,735471,櫃認購
735472 晶宏國泰25購01,735472,櫃認購
735473 同致永豐23購01,735473,櫃認購
735474 明安永豐24購01,735474,櫃認購
735475 朋程永豐23購01,735475,櫃認購
735476 廣運永豐24購01,735476,櫃認購
735477 譜瑞永豐23購01,735477,櫃認購
735478 力旺元大23購04,735478,櫃認購
735479 力旺元大25購02,735479,櫃認購
735480 力旺元大26購02,735480,櫃認購
735481 凡甲元大23購01,735481,櫃認購
735482 凡甲元大23購02,735482,櫃認購
735483 大江元大23購01,735483,櫃認購
735484 伍豐元大23購04,735484,櫃認購
735485 昇佳電元大23購01,735485,櫃認購
735486 昇佳電元大23購02,735486,櫃認購
735487 晟德元大23購03,735487,櫃認購
735488 港建元大23購04,735488,櫃認購
735489 港建元大28購01,735489,櫃認購
735490 萬潤元大23購02,735490,櫃認購
735491 大田統一24購01,735491,櫃認購
735492 大江統一24購01,735492,櫃認購
735493 明安統一24購01,735493,櫃認購
735494 朋程統一26購01,735494,櫃認購
735495 群聯統一25購01,735495,櫃認購
735496 鈺創統一25購01,735496,櫃認購
735497 台半富邦23購01,735497,櫃認購
735498 長聖中信24購01,735498,櫃認購
735499 泰博永豐24購01,735499,櫃認購
735500 宜特國票24購02,735500,櫃認購
735501 鈺創國票24購01,735501,櫃認購
735502 譜瑞國票24購01,735502,櫃認購
735503 普誠康和25購01,735503,櫃認購
735504 大田元大23購01,735504,櫃認購
735505 正基元大25購01,735505,櫃認購
735506 明安元大23購01,735506,櫃認購
735507 朋程元大23購06,735507,櫃認購
735508 金居元大23購03,735508,櫃認購
735509 泰博元大23購06,735509,櫃認購
735510 健喬元大23購05,735510,櫃認購
735511 鈊象元大23購05,735511,櫃認購
735512 鈊象元大23購06,735512,櫃認購
735513 同致元富23購02,735513,櫃認購
735514 鈊象元富23購01,735514,櫃認購
735515 伍豐凱基25購01,735515,櫃認購
735516 朋程凱基24購01,735516,櫃認購
735517 晟德凱基23購02,735517,櫃認購
735518 精星凱基24購01,735518,櫃認購
735519 世界元富23購01,735519,櫃認購
735520 元太凱基27購03,735520,櫃認購
735521 宏觀凱基24購01,735521,櫃認購
735522 金居凱基23購02,735522,櫃認購
735523 耕興凱基23購01,735523,櫃認購
735524 鈊象凱基23購03,735524,櫃認購
735525 朋程國票23購01,735525,櫃認購
735526 普誠群益23購02,735526,櫃認購
735527 鈊象群益23購01,735527,櫃認購
735528 泰博統一25購02,735528,櫃認購
735529 鈺創統一25購02,735529,櫃認購
735530 朋程麥證24購02,735530,櫃認購
735531 鈊象永豐23購02,735531,櫃認購
735532 元太元大27購04,735532,櫃認購
735533 宏捷科元大23購03,735533,櫃認購
735534 明安元大23購02,735534,櫃認購
735535 明基醫元大23購02,735535,櫃認購
735536 晟德元大23購04,735536,櫃認購
735537 創惟元大23購05,735537,櫃認購
735538 港建元大23購05,735538,櫃認購
735539 網家元大23購01,735539,櫃認購
735540 網家元大23購02,735540,櫃認購
735541 譜瑞元大23購11,735541,櫃認購
735542 譜瑞元大28購01,735542,櫃認購
735543 中天群益23購03,735543,櫃認購
735544 中天群益23購04,735544,櫃認購
735545 昇達科群益23購01,735545,櫃認購
735546 譜瑞元富23購03,735546,櫃認購
735547 大江凱基24購01,735547,櫃認購
735548 中天凱基27購03,735548,櫃認購
735549 閎康凱基23購02,735549,櫃認購
735550 聚和凱基23購01,735550,櫃認購
735551 大江國票24購01,735551,櫃認購
735552 信驊國票24購01,735552,櫃認購
735553 亞信康和25購01,735553,櫃認購
735554 鈊象康和25購01,735554,櫃認購
735555 中天永豐23購03,735555,櫃認購
735556 中天永豐23購04,735556,櫃認購
735557 茂達永豐23購01,735557,櫃認購
735558 港建永豐25購01,735558,櫃認購
735559 大江元大23購02,735559,櫃認購
735560 中天元大25購02,735560,櫃認購
735561 中天元大26購04,735561,櫃認購
735562 中天元大28購02,735562,櫃認購
735563 宏觀元大23購02,735563,櫃認購
735564 宜特元大23購03,735564,櫃認購
735565 美琪瑪元大23購04,735565,櫃認購
735566 新普元大23購02,735566,櫃認購
735567 鈺創元大29購01,735567,櫃認購
735568 精材元大23購02,735568,櫃認購
735569 聚和元大23購02,735569,櫃認購
735570 譜瑞元大23購12,735570,櫃認購
735571 中天統一25購03,735571,櫃認購
735572 中天統一27購01,735572,櫃認購
735573 中天統一29購01,735573,櫃認購
735574 長聖統一24購01,735574,櫃認購
735575 鈺創統一26購01,735575,櫃認購
735576 環球晶統一25購01,735576,櫃認購
