Number,Name,Investment company,Date,File path,Recommend
5289,宜鼎,台新投顧,2018_04_17,/home/cosbi/桌面/financialData/gmailData/data/5289/5289_宜鼎_2018-04-17_台新投顧_台新投顧20180417個股報告-宜鼎(5289).pdf,NULL
2888,新光金,中信投顧,2018_04_18,/home/cosbi/桌面/financialData/gmailData/data/2888/2888_新光金_2018-04-18_中信投顧_中信個股報告-20180418_2888新光金.pdf,NULL
3479,安勤,台新投顧,2018_04_17,/home/cosbi/桌面/financialData/gmailData/data/3479/3479_安勤_2018-04-17_台新投顧_台新投顧20180417個股報告-安勤(3479)-中立.pdf,NULL
6220,岳豐,元富,2018_04_17,/home/cosbi/桌面/financialData/gmailData/data/6220/6220_岳豐_2018-04-17_元富_岳豐(6220)-20180417-速報.pdf,NULL
6414,樺漢,元富,2018_04_18,/home/cosbi/桌面/financialData/gmailData/data/6414/6414_樺漢_2018-04-18_元富_樺漢(6414)-20180418-速報.pdf,NULL
6279,胡連,統一投顧,2018_04_17,/home/cosbi/桌面/financialData/gmailData/data/6279/6279_胡連_2018-04-17_統一投顧_統一投顧-張均壕-【投資速報】胡連 (6279.TT，中立) 1H18成本壓力仍大，毛利率堪憂.pdf,NULL
8349,恒耀,統一投顧,2018_04_17,/home/cosbi/桌面/financialData/gmailData/data/8349/8349_恒耀_2018-04-17_統一投顧_統一投顧-張榮森-【投資速報】恒耀 (8349.TT，買進) Tesla供應鏈、離岸風電題材，將推升評價走高.pdf,NULL
4968,立積,國票,2018_04_18,/home/cosbi/桌面/financialData/gmailData/data/4968/4968_立積_2018-04-18_國票_4968立積04182018.pdf,NULL
6504,南六,元富,2018_04_16,/home/cosbi/桌面/financialData/gmailData/data/6504/6504_南六_2018-04-16_元富_南六(6504)-20180416-速報.pdf,NULL
2408,南亞科,國票,2018_04_18,/home/cosbi/桌面/financialData/gmailData/data/2408/2408_南亞科_2018-04-18_國票_2408南亞科04182018.pdf,NULL
6414,樺漢,元富,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/6414/6414_樺漢_2018-04-19_元富_6414樺漢20180419-報告.pdf,NULL
2731,雄獅,富邦台灣,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/2731/2731_雄獅_2018-04-19_富邦台灣_2731_雄獅_snapshot_c_041918.pdf,NULL
6414,樺漢,富邦台灣,2018_04_18,/home/cosbi/桌面/financialData/gmailData/data/6414/6414_樺漢_2018-04-18_富邦台灣_6414_樺漢_snapshot_c_041818.pdf,NULL
6220,岳豐,元富,2018_04_17,/home/cosbi/桌面/financialData/gmailData/data/6220/6220_岳豐_2018-04-17_元富_6220岳豐20180417-報告.pdf,NULL
3537,堡達,第一金,2018_04_17,/home/cosbi/桌面/financialData/gmailData/data/3537/3537_堡達_2018-04-17_第一金_堡達(3537)-區間操作.pdf,NULL
6238,勝麗,台新投顧,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/6238/6238_勝麗_2018-04-19_台新投顧_台新投顧20180419個股報告-勝麗(6238)-買進.pdf,NULL
3189,景碩,元富,2018_04_18,/home/cosbi/桌面/financialData/gmailData/data/3189/3189_景碩_2018-04-18_元富_3189景碩20180418-報告.pdf,NULL
2367,燿華,國票,2018_04_18,/home/cosbi/桌面/financialData/gmailData/data/2367/2367_燿華_2018-04-18_國票_2367燿華04182018.pdf,NULL
2634,漢翔,元富,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/2634/2634_漢翔_2018-04-19_元富_漢翔(2634)-20180419-速報.pdf,NULL
4438,廣越,台新投顧,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/4438/4438_廣越_2018-04-19_台新投顧_台新投顧20180419個股報告-廣越(4438).pdf,NULL
9802,鈺齊-KY,中信投顧,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/9802/9802_鈺齊-KY_2018-04-19_中信投顧_中信個股報告-20180419_9802鈺齊-KY.pdf,NULL
1477,聚陽,台新投顧,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/1477/1477_聚陽_2018-04-19_台新投顧_台新投顧20180419新聞評析-聚陽(1477)-聚陽Q1每股賺1.94元.pdf,NULL
1565,精華,中信投顧,2018_04_17,/home/cosbi/桌面/financialData/gmailData/data/1565/1565_精華_2018-04-17_中信投顧_中信個股報告-20180417_1565精華.pdf,NULL
2634,漢翔,台新投顧,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/2634/2634_漢翔_2018-04-19_台新投顧_台新投顧20180419個股報告-漢翔(2634)-買進.pdf,NULL
8279,生展,元富,2018_04_18,/home/cosbi/桌面/financialData/gmailData/data/8279/8279_生展_2018-04-18_元富_生展(8279)-20180418-速報.pdf,NULL
2408,南亞科,元富,2018_04_18,/home/cosbi/桌面/financialData/gmailData/data/2408/2408_南亞科_2018-04-18_元富_南亞科(2408)-20180418-速報.pdf,NULL
2897,王道銀行,統一投顧,2018_04_18,/home/cosbi/桌面/financialData/gmailData/data/2897/2897_王道銀行_2018-04-18_統一投顧_統一投顧-陳晏平-【投資速報】王道銀行 (2897.TT，中立) 費用壓抑獲利成長、現金殖利率僅3%.pdf,NULL
6414,樺漢,第一金,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/6414/6414_樺漢_2018-04-19_第一金_樺漢(6414)-買進.pdf,NULL
4105,東洋,富邦台灣,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/4105/4105_東洋_2018-04-19_富邦台灣_4105_東洋_snapshot_c_041918.pdf,NULL
6220,岳豐,第一金,2018_04_17,/home/cosbi/桌面/financialData/gmailData/data/6220/6220_岳豐_2018-04-17_第一金_岳豐(6220)-中立.pdf,NULL
4107,邦特,元富,2018_04_16,/home/cosbi/桌面/financialData/gmailData/data/4107/4107_邦特_2018-04-16_元富_4107邦特20180416-報告.pdf,NULL
8039,台虹,富邦台灣,2018_04_18,/home/cosbi/桌面/financialData/gmailData/data/8039/8039_台虹_2018-04-18_富邦台灣_8039_台虹_snapshot_c_041818.pdf,NULL
8404,百和興業-KY,統一投顧,2018_04_16,/home/cosbi/桌面/financialData/gmailData/data/8404/8404_百和興業-KY_2018-04-16_統一投顧_統一投顧-蔡爵丞-【投資速報】百和興業-KY (8404.TT，中立) Home Pod銷售欠佳，且無錫房地產開發獲利挹注下修.pdf,NULL
9910,豐泰,元大,2018_04_13,/home/cosbi/桌面/financialData/gmailData/data/9910/9910_豐泰_2018-04-13_元大_Feng_Tay_9910_TT_-_Yuanta_CVN180412-C-YCMC.pdf,NULL
3003,健和興,元大,2018_04_18,/home/cosbi/桌面/financialData/gmailData/data/3003/3003_健和興_2018-04-18_元大_KST_Initiation_3003_TT_-_Yuanta_SCS170830-C-YCMC.pdf,NULL
6669,緯穎,元大,2018_04_12,/home/cosbi/桌面/financialData/gmailData/data/6669/6669_緯穎_2018-04-12_元大_Wiwynn_Initiation_6669_TT_-_Yuanta_SC180411-C-YCMC.pdf,NULL
2377,微星,元大,2018_04_18,/home/cosbi/桌面/financialData/gmailData/data/2377/2377_微星_2018-04-18_元大_Micro-Star_International_2377_TT_-_Yuanta_CVN180418-C-YCMC.pdf,NULL
4966,譜瑞-KY,元大,2018_04_16,/home/cosbi/桌面/financialData/gmailData/data/4966/4966_譜瑞-KY_2018-04-16_元大_Parade_Technologies_4966_TT_-_Yuanta_CVN180115-C-YCMC.pdf,NULL
8279,生展,元富,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/8279/8279_生展_2018-04-19_元富_8279生展20180419-報告.pdf,NULL
6488,環球晶,元大,2018_04_13,/home/cosbi/桌面/financialData/gmailData/data/6488/6488_環球晶_2018-04-13_元大_GlobaWafers_6488_TT_-_Yuanta_EXN180413-C-YCMC.pdf,NULL
2313,華通,元大,2018_04_12,/home/cosbi/桌面/financialData/gmailData/data/2313/2313_華通_2018-04-12_元大_Compeq_2313_TT_-_Yuanta_CVN180412-C-YCMC.pdf,NULL
4966,譜瑞-KY,元大,2018_04_16,/home/cosbi/桌面/financialData/gmailData/data/4966/4966_譜瑞-KY_2018-04-16_元大_Parade_Technologies_4966_TT_-_Yuanta_CVN180416-C-YCMC.pdf,NULL
3003,健和興,元大,2018_04_18,/home/cosbi/桌面/financialData/gmailData/data/3003/3003_健和興_2018-04-18_元大_KST_3003_TT_-_Yuanta_CVN180417-C-YCMC.pdf,NULL
2474,可成,元大,2018_03_06,/home/cosbi/桌面/financialData/gmailData/data/2474/2474_可成_2018-03-06_元大_Catcher_2474_TT_-_Yuanta_CVN180306-C-YCMC.pdf,NULL
2395,研華,元大,2018_03_08,/home/cosbi/桌面/financialData/gmailData/data/2395/2395_研華_2018-03-08_元大_Advantech_2395_TT_-_Yuanta_CVN180307-C-YCMC.pdf,NULL
1476,儒鴻,元大,2018_03_21,/home/cosbi/桌面/financialData/gmailData/data/1476/1476_儒鴻_2018-03-21_元大_Eclat_1476_TT_-_Yuanta_CVN180320-C-YCMC.pdf,NULL
3231,緯創,元大,2018_03_14,/home/cosbi/桌面/financialData/gmailData/data/3231/3231_緯創_2018-03-14_元大_Wistron_3231_TT_-_Yuanta_CVN171218-C-YCMC.pdf,NULL
2727,王品,元大,2018_03_12,/home/cosbi/桌面/financialData/gmailData/data/2727/2727_王品_2018-03-12_元大_Wowprime_2727_TT_-_Yuanta_CVN180312-C-YCMC.pdf,NULL
2723,美食-KY,元大,2018_03_20,/home/cosbi/桌面/financialData/gmailData/data/2723/2723_美食-KY_2018-03-20_元大_Gourmet_Master_2723_TT_-_Yuanta_CVN180316-C-YCMC.pdf,NULL
2301,光寶科,元大,2018_03_01,/home/cosbi/桌面/financialData/gmailData/data/2301/2301_光寶科_2018-03-01_元大_Lite-On_Tech_2301_TT_-_Yuanta_CVN180227.pdf,NULL
3376,新日興,元大,2018_03_27,/home/cosbi/桌面/financialData/gmailData/data/3376/3376_新日興_2018-03-27_元大_Shin_Zu_Shing_3376_TT_-_Yuanta_CVN180122-C-YCMC.pdf,NULL
3231,緯創,元大,2018_03_14,/home/cosbi/桌面/financialData/gmailData/data/3231/3231_緯創_2018-03-14_元大_Wistron_3231_TT_-_Yuanta_CVN180313-C-YCMC.pdf,NULL
1565,精華,元大,2018_03_22,/home/cosbi/桌面/financialData/gmailData/data/1565/1565_精華_2018-03-22_元大_St._Shine_1565_TT_-_Yuanta_CVN170322-C-YCMC.pdf,NULL
2723,美食-KY,元大,2018_03_12,/home/cosbi/桌面/financialData/gmailData/data/2723/2723_美食-KY_2018-03-12_元大_Gourmet_Master_2723_TT_-_Yuanta_CVN180308-C-YCMC.pdf,NULL
6415,矽力-KY,元大,2018_03_21,/home/cosbi/桌面/financialData/gmailData/data/6415/6415_矽力-KY_2018-03-21_元大_Silergy_6415_TT_-_Yuanta_CVN180320-C-YCMC.pdf,NULL
2347,聯強,元大,2018_03_14,/home/cosbi/桌面/financialData/gmailData/data/2347/2347_聯強_2018-03-14_元大_Synnex_2347_TT_-_Yuanta_CVN180314-C-YCMC.pdf,NULL
2301,光寶科,元大,2018_03_01,/home/cosbi/桌面/financialData/gmailData/data/2301/2301_光寶科_2018-03-01_元大_Lite-On_Tech_2301_TT_-_Yuanta_CVN180227-C-YCMC.pdf,NULL
6274,台燿,元大,2018_03_30,/home/cosbi/桌面/financialData/gmailData/data/6274/6274_台燿_2018-03-30_元大_TUC_6274_TT_-_Yuanta_SC180330-C-YCMC.pdf,NULL
1305,華夏,元大,2018_03_13,/home/cosbi/桌面/financialData/gmailData/data/1305/1305_華夏_2018-03-13_元大_China_General_Plastics_1305_TT_-_Yuanta_EX180313-C-YCMC.pdf,NULL
6446,藥華藥,元大,2018_03_21,/home/cosbi/桌面/financialData/gmailData/data/6446/6446_藥華藥_2018-03-21_元大_PharmaEssentia_6446_TT_-_Yuanta_CVN180321-C-YCMC.pdf,NULL
2313,華通,元大,2018_03_14,/home/cosbi/桌面/financialData/gmailData/data/2313/2313_華通_2018-03-14_元大_Compeq_2313_TT_-_Yuanta_CVN180314-C-YCMC.pdf,NULL
1326,台化,元大,2018_03_22,/home/cosbi/桌面/financialData/gmailData/data/1326/1326_台化_2018-03-22_元大_FCFC_1326_TT_-_Yuanta_CVN180321-C-YCMC.pdf,NULL
2301,光寶科,元大,2018_03_01,/home/cosbi/桌面/financialData/gmailData/data/2301/2301_光寶科_2018-03-01_元大_Lite-On_Tech_2301_TT_-_Yuanta_EX180301-C-YCMC.pdf,NULL
2324,仁寶,元大,2018_03_20,/home/cosbi/桌面/financialData/gmailData/data/2324/2324_仁寶_2018-03-20_元大_Compal_2324_TT_-_Yuanta_CVN170319-C-YCMC.pdf,NULL
6285,啟碁,元大,2018_03_21,/home/cosbi/桌面/financialData/gmailData/data/6285/6285_啟碁_2018-03-21_元大_Wistron_NeWeb_6285_TT_-_Yuanta_CVN180320-C-YCMC.pdf,NULL
6121,新普,元大,2018_03_26,/home/cosbi/桌面/financialData/gmailData/data/6121/6121_新普_2018-03-26_元大_Simplo_6121_TT_-_Yuanta_CVN180326-C-YCMC.pdf,NULL
6462,神盾,元大,2018_03_06,/home/cosbi/桌面/financialData/gmailData/data/6462/6462_神盾_2018-03-06_元大_Egis_Technology_6462_TT_-_Yuanta_CVN180305-C-YCMC.pdf,NULL
6147,頎邦,元大,2018_03_07,/home/cosbi/桌面/financialData/gmailData/data/6147/6147_頎邦_2018-03-07_元大_Chipbond_6147_TT_-_Yuanta_CVN180306-C-YCMC.pdf,NULL
1723,中碳,元大,2018_03_12,/home/cosbi/桌面/financialData/gmailData/data/1723/1723_中碳_2018-03-12_元大_China_Steel_Chemical_1723_TT_-_Yuanta_CVN180309-C-YCMC.pdf,NULL
2327,國巨,元大,2018_03_08,/home/cosbi/桌面/financialData/gmailData/data/2327/2327_國巨_2018-03-08_元大_Yageo_2327_TT_-_Yuanta_EXN180308-C-YCMC.pdf,NULL
6488,環球晶,元大,2018_03_20,/home/cosbi/桌面/financialData/gmailData/data/6488/6488_環球晶_2018-03-20_元大_GlobaWafers_6488_TT_-_Yuanta_CVN180321-C-YCMC.pdf,NULL
8464,億豐,元大,2018_03_22,/home/cosbi/桌面/financialData/gmailData/data/8464/8464_億豐_2018-03-22_元大_Nien_Made_8464_TT_-_Yuanta_CVN180321-C-YCMC.pdf,NULL
6446,藥華藥,元大,2018_03_21,/home/cosbi/桌面/financialData/gmailData/data/6446/6446_藥華藥_2018-03-21_元大_PharmaEssentia_6446_TT_-_Yuanta_CVN171102-C-YCMC.pdf,NULL
1216,統一,元大,2018_03_29,/home/cosbi/桌面/financialData/gmailData/data/1216/1216_統一_2018-03-29_元大_Uni-President_1216_TT_-_Yuanta_EXN180329-C-YCMC.pdf,NULL
1527,鑽全,元大,2018_03_30,/home/cosbi/桌面/financialData/gmailData/data/1527/1527_鑽全_2018-03-30_元大_Basso_1527_TT_-_Yuanta_CVN180329-C-YCMC.pdf,NULL
1216,統一,元大,2018_03_30,/home/cosbi/桌面/financialData/gmailData/data/1216/1216_統一_2018-03-30_元大_Uni-President_1216_TT_-_Yuanta_CVN180330-C-YCMC.pdf,NULL
5904,寶雅,元大,2018_02_27,/home/cosbi/桌面/financialData/gmailData/data/5904/5904_寶雅_2018-02-27_元大_Poya_5904_TT_-_Yuanta_CVN180227-C-YCMC.pdf,NULL
8016,矽創,元大,2018_03_27,/home/cosbi/桌面/financialData/gmailData/data/8016/8016_矽創_2018-03-27_元大_Sitronix_8016_TT_-_Yuanta_CVN180328-C-YCMC.pdf,NULL
3005,神基,元大,2018_04_02,/home/cosbi/桌面/financialData/gmailData/data/3005/3005_神基_2018-04-02_元大_Getac_3005_TT_-_Yuanta_CVN180402-C-YCMC.pdf,NULL
2891,中信金,元大,2018_03_08,/home/cosbi/桌面/financialData/gmailData/data/2891/2891_中信金_2018-03-08_元大_CTBC_FHC_2891_TT_-_Yuanta_CVN180307-C-YCMC.pdf,NULL
1312,國喬,元大,2018_03_23,/home/cosbi/桌面/financialData/gmailData/data/1312/1312_國喬_2018-03-23_元大_GPPC_1312_TT_-_Yuanta_CVN180322-C-YCMC.pdf,NULL
2313,華通,元大,2018_03_14,/home/cosbi/桌面/financialData/gmailData/data/2313/2313_華通_2018-03-14_元大_Compeq_2313_TT_-_Yuanta_CVN180129-C-YCMC.pdf,NULL
1301,台塑,元大,2018_03_28,/home/cosbi/桌面/financialData/gmailData/data/1301/1301_台塑_2018-03-28_元大_Formosa_Plastics_1301_TT_-_Yuanta_CVN180327-C-YCMC.pdf,NULL
8436,大江,元大,2018_03_07,/home/cosbi/桌面/financialData/gmailData/data/8436/8436_大江_2018-03-07_元大_TCI_8436_TT_-_Yuanta_CVN180306-C-YCMC.pdf,NULL
5903,全家,元大,2018_03_20,/home/cosbi/桌面/financialData/gmailData/data/5903/5903_全家_2018-03-20_元大_Taiwan_FamilyMart_5903_TT_-_Yuanta_CVN180319-C-YCMC.pdf,NULL
2377,微星,元大,2018_03_29,/home/cosbi/桌面/financialData/gmailData/data/2377/2377_微星_2018-03-29_元大_Micro-Star_International_2377_TT_-_Yuanta_CVN180329-C-YCMC.pdf,NULL
2327,國巨,元大,2018_03_06,/home/cosbi/桌面/financialData/gmailData/data/2327/2327_國巨_2018-03-06_元大_Yageo_2327_TT_-_Yuanta_SC180307-C-YCMC.pdf,NULL
5434,崇越,元大,2018_03_26,/home/cosbi/桌面/financialData/gmailData/data/5434/5434_崇越_2018-03-26_元大_Topco_5434_TT_-_Yuanta_CVN180326-C-YCMC.pdf,NULL
3376,新日興,元大,2018_03_27,/home/cosbi/桌面/financialData/gmailData/data/3376/3376_新日興_2018-03-27_元大_Shin_Zu_Shing_3376_TT_-_Yuanta_CVN180327-C-YCMC.pdf,NULL
3008,大立光,元大,2018_02_27,/home/cosbi/桌面/financialData/gmailData/data/3008/3008_大立光_2018-02-27_元大_Largan_3008_TT_-_Yuanta_CVN180226-C-YCMC.pdf,NULL
3665,貿聯-KY,元大,2018_03_14,/home/cosbi/桌面/financialData/gmailData/data/3665/3665_貿聯-KY_2018-03-14_元大_Bizlink_3665_TT_-_Yuanta_CVN180314-C-YCMC.pdf,NULL
4803,VHQ-KY,元富,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/4803/4803_VHQ-KY_2018-04-20_元富_VHQ-KY(4803)-20180420-速報.pdf,NULL
2886,兆豐金,兆豐,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/2886/2886_兆豐金_2018-04-20_兆豐_Mega_FHC_2886_TT_-_Yuanta_CVN18420-C-YCMC.pdf,NULL
8924,大田,SinoPac,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/8924/8924_大田_2018-04-19_SinoPac_CF8924_大田_04192018.pdf,NULL
2456,奇力新,國票,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/2456/2456_奇力新_2018-04-20_國票_2456奇力新04202018.pdf,NULL
1102,亞泥,元富,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/1102/1102_亞泥_2018-04-20_元富_亞泥(1102)-20180420-速報.pdf,NULL
4803,VHQ-KY,第一金,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/4803/4803_VHQ-KY_2018-04-20_第一金_VHQ-KY(4803)-區間操作.pdf,NULL
2330,台積電,國票,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/2330/2330_台積電_2018-04-20_國票_2330台積電04202018.pdf,NULL
6156,松上,NULL,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/6156/6156_松上_2018-04-19__松上(6156)法說會邀請函.pdf,NULL
6271,同欣電,SinoPac,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/6271/6271_同欣電_2018-04-19_SinoPac_CF6271_同欣電_04192018.pdf,NULL
2456,奇力新,元富,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/2456/2456_奇力新_2018-04-20_元富_奇力新(2456)-20180420-速報.pdf,NULL
2330,台積電,元富,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/2330/2330_台積電_2018-04-20_元富_2330台積電20180420-報告.pdf,NULL
2330,台積電,台新投顧,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/2330/2330_台積電_2018-04-20_台新投顧_台新投顧20180419個股報告-台積電(2330)-買進.pdf,NULL
3645,達邁,國票,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/3645/3645_達邁_2018-04-20_國票_3645達邁04202018.pdf,NULL
2105,正新,中信投顧,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/2105/2105_正新_2018-04-20_中信投顧_中信個股報告-20180420_2105正新.pdf,NULL
2634,漢翔,康和,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/2634/2634_漢翔_2018-04-19_康和_康和投顧-2634漢翔-20180419.pdf,NULL
3030,德律,中信投顧,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/3030/3030_德律_2018-04-20_中信投顧_中信個股報告-20180420_3030德律.pdf,NULL
2408,南亞科,元富,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/2408/2408_南亞科_2018-04-20_元富_2408南亞科20180420-報告.pdf,NULL
2105,正新,SinoPac,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/2105/2105_正新_2018-04-19_SinoPac_CF2105_正新_04192018.pdf,NULL
2634,漢翔,SinoPac,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/2634/2634_漢翔_2018-04-19_SinoPac_CF2634_漢翔_04192018.pdf,NULL
2330,台積電,中信投顧,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/2330/2330_台積電_2018-04-20_中信投顧_中信個股報告-20180420_2330台積電.pdf,NULL
2883,開發金,元富,2018_04_19,/home/cosbi/桌面/financialData/gmailData/data/2883/2883_開發金_2018-04-19_元富_2883開發金20180419-報告.pdf,NULL
5230,雷笛克光學,國票,2018_04_20,/home/cosbi/桌面/financialData/gmailData/data/5230/5230_雷笛克光學_2018-04-20_國票_5230雷笛克04202018.pdf,NULL
