stockNum,stockName,date,filePath,inputTime,username
3501,維熹,2018-10-25,3501_維熹_2018-10-25.txt,18:32:09 GMT+0800 (CST),popowing
2368,金像電,2018-10-25,2368_金像電_2018-10-25.txt,18:34:24 GMT+0800 (CST),popowing
1220,台榮,2018-10-25,1220_台榮_2018-10-25.txt,18:35:02 GMT+0800 (CST),popowing
1587,吉茂,2018-10-25,1587_吉茂_2018-10-25.txt,18:35:13 GMT+0800 (CST),popowing
2385,群光,2018-10-25,2385_群光_2018-10-25.txt,18:35:23 GMT+0800 (CST),popowing
6655,科定,2018-10-25,6655_科定_2018-10-25.txt,18:35:36 GMT+0800 (CST),popowing
1436,華友聯,2018-10-25,1436_華友聯_2018-10-25.txt,18:35:49 GMT+0800 (CST),popowing
5907,大洋-KY,2018-10-25,5907_大洋-KY_2018-10-25.txt,18:36:03 GMT+0800 (CST),popowing
9937,全國,2018-10-25,9937_全國_2018-10-25.txt,18:36:18 GMT+0800 (CST),popowing
5607,遠雄港,2018-10-25,5607_遠雄港_2018-10-25.txt,18:36:28 GMT+0800 (CST),popowing
4117,普生,2018-10-25,4117_普生_2018-10-25.txt,18:36:39 GMT+0800 (CST),popowing
8462,柏文,2018-10-25,8462_柏文_2018-10-25.txt,18:36:49 GMT+0800 (CST),popowing
2636,台驊投控,2018-10-25,2636_台驊投控_2018-10-25.txt,18:37:43 GMT+0800 (CST),popowing
4130,健亞,2018-10-25,4130_健亞_2018-10-25.txt,18:37:51 GMT+0800 (CST),popowing
5299,杰力,2018-10-25,5299_杰力_2018-10-25.txt,18:37:59 GMT+0800 (CST),popowing
1591,駿吉-KY,2018-10-25,1591_駿吉-KY_2018-10-25.txt,18:38:09 GMT+0800 (CST),popowing
2377,微星,2018-10-25,2377_微星_2018-10-25.txt,18:38:38 GMT+0800 (CST),popowing
2885,元大金,2018-10-25,2885_元大金_2018-10-25.txt,18:39:13 GMT+0800 (CST),popowing
3530,晶相光,2018-11-09,3530_晶相光_2018-11-09.txt,下午2:55:06,popowing
2412,中華電,2018-11-09,2412_中華電_2018-11-09.txt,下午2:55:52,popowing
8420,明揚,2018-11-09,8420_明揚_2018-11-09.txt,下午2:57:01,popowing
2351,順德,2018-11-15,2351_順德_2018-11-15.txt,下午4:00:28,popowing
2103,台橡,2018-11-15,2103_台橡_2018-11-15.txt,下午4:01:10,popowing
8478,東哥遊艇,2018-11-15,8478_東哥遊艇_2018-11-15.txt,下午4:01:45,popowing
2115,六暉-KY,2018-11-15,2115_六暉-KY_2018-11-15.txt,下午4:01:58,popowing
6581,鋼聯,2018-11-15,6581_鋼聯_2018-11-15.txt,下午4:02:25,popowing
1476,儒鴻,2018-11-15,1476_儒鴻_2018-11-15.txt,下午4:02:38,popowing
9914,美利達,2018-11-15,9914_美利達_2018-11-15.txt,下午4:03:06,popowing
3679,新至陞,2018-11-15,3679_新至陞_2018-11-15.txt,下午4:03:20,popowing
4938,和碩,2018-11-15,4938_和碩_2018-11-15.txt,下午4:03:29,popowing
2643,捷迅,2018-11-15,2643_捷迅_2018-11-15.txt,下午4:03:46,popowing
3552,同致,2018-11-15,3552_同致_2018-11-15.txt,下午4:03:57,popowing
3455,由田,2018-11-15,3455_由田_2018-11-15.txt,下午4:04:13,popowing
2352,佳世達,2018-11-15,2352_佳世達_2018-11-15.txt,下午4:04:26,popowing
2102,泰豐,2018-11-15,2102_泰豐_2018-11-15.txt,下午4:04:47,popowing
5609,中菲行,2018-11-15,5609_中菲行_2018-11-15.txt,下午4:05:21,popowing
2636,台驊投控,2018-11-15,2636_台驊投控_2018-11-15.txt,下午4:05:57,popowing
1326,台化,2018-11-15,1326_台化_2018-11-15.txt,下午4:06:18,popowing
2062,橋椿,2018-11-15,2062_橋椿_2018-11-15.txt,下午4:06:31,popowing
8454,富邦媒,2018-11-15,8454_富邦媒_2018-11-15.txt,下午4:06:42,popowing
3338,泰碩,2018-11-15,3338_泰碩_2018-11-15.txt,下午4:07:17,popowing
6670,復盛應用,2018-11-15,6670_復盛應用_2018-11-15.txt,下午4:07:29,popowing
5203,訊連,2018-11-15,5203_訊連_2018-11-15.txt,下午4:08:17,popowing
3272,東碩,2018-11-15,3272_東碩_2018-11-15.txt,下午4:08:44,popowing
2456,奇力新,2018-11-15,2456_奇力新_2018-11-15.txt,下午4:10:47,popowing
2474,可成,2018-11-15,2474_可成_2018-11-15.txt,下午4:15:03,popowing
6274,台燿,2018-11-15,6274_台燿_2018-11-15.txt,下午4:16:27,popowing
1323,永裕,2018-11-15,1323_永裕_2018-11-15.txt,下午4:16:49,popowing
6274,台燿,2018-11-15,6274_台燿_2018-11-15.txt,下午4:18:26,popowing
4803,VHQ-KY,2018-11-15,4803_VHQ-KY_2018-11-15.txt,下午4:19:04,popowing
1451,年興,2018-11-15,1451_年興_2018-11-15.txt,下午4:19:30,popowing
4958,臻鼎-KY,2018-11-15,4958_臻鼎-KY_2018-11-15.txt,下午4:19:51,popowing
2347,聯強,2018-11-15,2347_聯強_2018-11-15.txt,下午4:20:05,popowing
6121,新普,2018-11-15,6121_新普_2018-11-15.txt,下午4:20:19,popowing
6121,新普,2018-11-15,6121_新普_2018-11-15.txt,下午4:21:16,popowing
2891,中信金,2018-11-15,2891_中信金_2018-11-15.txt,下午4:21:46,popowing
3596,智易,2018-11-15,3596_智易_2018-11-15.txt,下午4:21:58,popowing
1476,儒鴻,2018-11-15,1476_儒鴻_2018-11-15.txt,下午4:22:14,popowing
2451,創見,2018-11-15,2451_創見_2018-11-15.txt,下午4:22:25,popowing
3036,文曄,2018-11-15,3036_文曄_2018-11-15.txt,下午4:22:35,popowing
3227,原相,2018-11-15,3227_原相_2018-11-15.txt,下午4:23:03,popowing
6285,啟碁,2018-11-15,6285_啟碁_2018-11-15.txt,下午4:23:17,popowing
8924,大田,2018-11-15,8924_大田_2018-11-15.txt,下午4:23:39,popowing
3234,光環,2018-11-27,3234_光環_2018-11-27.txt,上午10:04:56,c21221203
6504,南六,2018-11-27,6504_南六_2018-11-27.txt,上午10:19:08,c21221203
6504,南六,2018-11-27,6504_南六_2018-11-27.txt,上午10:19:30,c21221203
8046,南電,2018-11-27,8046_南電_2018-11-27.txt,上午10:20:41,c21221203
6409,旭隼,2018-11-27,6409_旭隼_2018-11-27.txt,上午10:20:59,c21221203
6409,旭隼,2018-11-27,6409_旭隼_2018-11-27.txt,上午10:21:48,c21221203
8016,矽創,2018-11-27,8016_矽創_2018-11-27.txt,上午10:22:13,c21221203
2383,台光電,2018-11-27,2383_台光電_2018-11-27.txt,上午10:22:27,c21221203
2511,太子,2018-11-27,2511_太子_2018-11-27.txt,上午10:22:45,c21221203
2511,太子,2018-11-27,2511_太子_2018-11-27.txt,上午10:22:56,c21221203
1710,東聯,2018-11-27,1710_東聯_2018-11-27.txt,上午10:23:08,c21221203
1736,喬山,2018-11-27,1736_喬山_2018-11-27.txt,上午10:23:23,c21221203
1736,喬山,2018-11-27,1736_喬山_2018-11-27.txt,上午10:23:41,c21221203
9939,宏全,2018-11-27,9939_宏全_2018-11-27.txt,上午10:23:54,c21221203
9914,美利達,2018-11-27,9914_美利達_2018-11-27.txt,上午10:24:06,c21221203
5530,龍巖,2018-11-27,5530_龍巖_2018-11-27.txt,上午10:24:25,c21221203
9802,鈺齊-KY,2018-11-27,9802_鈺齊-KY_2018-11-27.txt,上午10:25:02,c21221203
6235,華孚,2018-11-27,6235_華孚_2018-11-27.txt,上午10:25:36,c21221203
6235,華孚,2018-11-27,6235_華孚_2018-11-27.txt,上午10:25:53,c21221203
2460,建通,2018-11-27,2460_建通_2018-11-27.txt,上午10:26:11,c21221203
2460,建通,2018-11-27,2460_建通_2018-11-27.txt,上午10:26:29,c21221203
6205,詮欣,2018-11-27,6205_詮欣_2018-11-27.txt,上午10:26:42,c21221203
1532,勤美,2018-11-27,1532_勤美_2018-11-27.txt,上午10:27:01,c21221203
2436,偉詮電,2018-11-27,2436_偉詮電_2018-11-27.txt,下午3:25:52,c21221203
6462,神盾,2018-11-27,6462_神盾_2018-11-27.txt,下午3:44:52,c21221203
3380,明泰,2018-11-27,3380_明泰_2018-11-27.txt,下午3:46:46,c21221203
3380,明泰,2018-11-27,3380_明泰_2018-11-27.txt,下午3:48:30,c21221203
2103,台橡,2018-11-27,2103_台橡_2018-11-27.txt,下午3:49:52,c21221203
2313,華通,2018-11-27,2313_華通_2018-11-27.txt,下午4:03:37,c21221203
3661,世芯-KY,2018-11-27,3661_世芯-KY_2018-11-27.txt,下午4:11:52,c21221203
4528,江興鍛,2018-11-27,4528_江興鍛_2018-11-27.txt,下午4:12:28,c21221203
2233,宇隆,2018-11-27,2233_宇隆_2018-11-27.txt,下午4:12:55,c21221203
8431,匯鑽科,2018-11-27,8431_匯鑽科_2018-11-27.txt,下午4:14:35,c21221203
5009,榮剛,2018-11-28,5009_榮剛_2018-11-28.txt,下午10:11:26,c21221203
5009,榮剛,2018-11-28,5009_榮剛_2018-11-28.txt,下午10:11:44,c21221203
2609,陽明,2018-11-28,2609_陽明_2018-11-28.txt,下午10:11:58,c21221203
1229,聯華,2018-11-28,1229_聯華_2018-11-28.txt,下午10:12:46,c21221203
2464,盟立,2018-11-28,2464_盟立_2018-11-28.txt,下午10:13:02,c21221203
6279,胡連,2018-11-28,6279_胡連_2018-11-28.txt,下午10:14:03,c21221203
4105,東洋,2018-11-28,4105_東洋_2018-11-28.txt,下午10:18:05,c21221203
6462,神盾,2018-11-28,6462_神盾_2018-11-28.txt,下午10:18:27,c21221203
4148,全宇生技-KY,2018-12-22,4148_全宇生技-KY_2018-12-22.txt,上午10:18:18,c21221203
2377,微星,2018-12-22,2377_微星_2018-12-22.txt,上午10:18:49,c21221203
2377,微星,2018-12-22,2377_微星_2018-12-22.txt,上午10:19:03,c21221203
6213,聯茂,2018-12-22,6213_聯茂_2018-12-22.txt,上午10:22:19,c21221203
6213,聯茂,2018-12-22,6213_聯茂_2018-12-22.txt,上午10:23:53,c21221203
3605,宏致,2018-12-22,3605_宏致_2018-12-22.txt,上午10:24:41,c21221203
4137,麗豐-KY,2018-12-22,4137_麗豐-KY_2018-12-22.txt,上午10:24:59,c21221203
,,2018-12-22,__2018-12-22.txt,上午10:25:36,c21221203
6146,耕興,2018-12-22,6146_耕興_2018-12-22.txt,上午10:26:29,c21221203
6146,耕興,2018-12-22,6146_耕興_2018-12-22.txt,上午10:26:42,c21221203
2228,劍麟,2018-12-22,2228_劍麟_2018-12-22.txt,上午10:27:00,c21221203
3346,麗清,2018-12-22,3346_麗清_2018-12-22.txt,上午10:27:19,c21221203
9935,慶豐富,2018-12-22,9935_慶豐富_2018-12-22.txt,上午10:27:33,c21221203
3527,聚積,2018-12-22,3527_聚積_2018-12-22.txt,上午10:28:29,c21221203
3527,聚積,2018-12-22,3527_聚積_2018-12-22.txt,上午10:30:13,c21221203
1102,亞泥,2018-12-22,1102_亞泥_2018-12-22.txt,上午10:30:57,c21221203
8480,泰昇-KY,2018-12-22,8480_泰昇-KY_2018-12-22.txt,上午10:31:18,c21221203
8480,泰昇-KY,2018-12-22,8480_泰昇-KY_2018-12-22.txt,上午10:35:36,c21221203
6168,宏齊,2018-12-22,6168_宏齊_2018-12-22.txt,上午10:40:41,c21221203
3234,光環,2018-12-22,3234_光環_2018-12-22.txt,上午10:41:13,c21221203
6668,中揚光,2018-12-22,6668_中揚光_2018-12-22.txt,上午10:42:05,c21221203
6668,中揚光,2018-12-22,6668_中揚光_2018-12-22.txt,上午10:42:25,c21221203
6568,宏觀,2018-12-22,6568_宏觀_2018-12-22.txt,上午10:42:48,c21221203
6568,宏觀,2018-12-22,6568_宏觀_2018-12-22.txt,上午10:43:27,c21221203
1532,勤美,2018-12-22,1532_勤美_2018-12-22.txt,上午10:44:02,c21221203
4947,昂寶-KY,2018-12-25,4947_昂寶-KY_2018-12-25.txt,下午3:48:17,c21221203
4947,昂寶-KY,2018-12-25,4947_昂寶-KY_2018-12-25.txt,下午3:48:36,c21221203
3653,健策,2018-12-25,3653_健策_2018-12-25.txt,下午3:49:06,c21221203
1589,永冠-KY,2019-01-27,1589_永冠-KY_2019-01-27.txt,下午5:34:17,c21221203
5530,龍巖,2019-01-29,5530_龍巖_2019-01-29.txt,上午10:40:02,c21221203
3708,上緯,2019-01-30,3708_上緯_2019-01-30.txt,下午1:45:00,c21221203
2454,聯發科,2019-02-01,2454_聯發科_2019-02-01.txt,下午12:46:39,c21221203
8028,昇陽國際半導體,2019-02-20,8028_昇陽國際半導體_2019-02-20.txt,下午3:06:03,c21221203
