ID,stockNum,stockName,date,investmentCompany,filename,recommend
76,6412,群電,2018_03_07,統一投顧,6412_群電_2018-03-07_統一投顧_統一投顧-林璝志-【投資速報】群電 (6412.TT，買進) 受惠於電競、雲端、智慧家庭，18年獲利持續創高.pdf,NULL
77,8086,宏捷科,2018_03_09,統一投顧,8086_宏捷科_2018-03-09_統一投顧_統一投顧-陳佑任-【投資速報】宏捷科 (8086.TT，買進) 營收低點已過，營運將逐季向上.pdf,NULL
78,1476,儒鴻,2018_03_21,統一投顧,1476_儒鴻_2018-03-21_統一投顧_統一投顧-蔡爵丞-【投資速報】儒鴻 (1476.TT，買進) 營收大增，垂直整合效益顯現，2018年重拾成長動能.pdf,NULL
79,1568,倉佑,2018_03_20,統一投顧,1568_倉佑_2018-03-20_統一投顧_統一投顧-張均壕-【投資速報】倉佑 (1568.TT，買進) 毛利率改善優於預期，將再逐季走升.pdf,NULL
80,9802,鈺齊-KY,2018_03_14,國票,9802_鈺齊-KY_2018-03-14_國票_9802鈺齊-KY03142018.pdf,NULL
81,6552,易華電,2018_03_19,統一投顧,6552_易華電_2018-03-19_統一投顧_統一投顧-鄭高輯-【初次報告】易華電(6552.TT，中立) 手機COF成長趨勢明確，惟高評價已反映獲利成長.pdf,NULL
82,2395,研華,2018_03_08,國票,2395_研華_2018-03-08_國票_2395研華03082018.pdf,NULL
83,3231,緯創,2018_03_14,統一投顧,3231_緯創_2018-03-14_統一投顧_統一投顧-吳大任-【投資速報】緯創(3231.TT，買進) 手機產線轉盈，2018年獲利有望大幅成長.pdf,NULL
84,3105,穩懋,2018_03_13,國票,3105_穩懋_2018-03-13_國票_3105穩懋03132018.pdf,NULL
85,2618,長榮航,2018_04_02,統一投顧,2618_長榮航_2018-04-02_統一投顧_統一投顧-張榮森-【投資速報】長榮航 (2618.TT，中立) 4Q17財報不如預期，油價強勢壓縮2018年獲利.pdf,NULL
86,2880,華南金,2018_03_09,統一投顧,2880_華南金_2018-03-09_統一投顧_統一投顧-陳晏平-【投資速報】華南金 (2880.TT，中立) 18年獲利可望回升，惟現金殖利率僅3.pdf,NULL
87,5388,中磊,2018_03_14,統一投顧,5388_中磊_2018-03-14_統一投顧_統一投顧-葉修劼-【投資速報】中磊 (5388.TT，中立) 產業上肥下瘦，毛利率受到壓抑.pdf,NULL
88,4736,泰博,2018_03_29,統一投顧,4736_泰博_2018-03-29_統一投顧_統一投顧-張立群-【投資速報】泰博 (4736.TT，強力買進) 2018將創近5年最佳成長，評價仍被大幅低估.pdf,NULL
89,4968,立積,2018_03_05,國票,4968_立積_2018-03-05_國票_4968立積03052018.pdf,NULL
90,4147,中裕,2018_03_08,統一投顧,4147_中裕_2018-03-08_統一投顧_統一投顧-張立群-【投資速報】中裕 (4147.TT，買進)藥價優於預期，銷售潛力上修.pdf,NULL
91,5287,數字,2018_03_12,統一投顧,5287_數字_2018-03-12_統一投顧_統一投顧-葉修劼-【投資速報】數字 (5287.TT，買進) 今年本業獲利高速成長，股利政策值得期待.pdf,NULL
92,2377,微星,2018_03_30,統一投顧,2377_微星_2018-03-30_統一投顧_統一投顧-吳大任-【投資速報】微星(2377.TT，買進) 電競新品齊發，顯卡受惠挖礦需求，上修18年獲利預估法.pdf,NULL
93,4938,和碩,2018_03_16,統一投顧,4938_和碩_2018-03-16_統一投顧_統一投顧-吳大任-【投資速報】和碩 (4938.TT，中立) 4Q17財報不如預期，1H18獲利動能平淡.pdf,NULL
94,2327,國巨,2018_03_05,國票,2327_國巨_2018-03-05_國票_2327國巨03052018.pdf,NULL
95,6213,聯茂,2018_03_31,統一投顧,6213_聯茂_2018-03-31_統一投顧_統一投顧-廖婉婷-【投資速報】聯茂 (6213.TT，買進) 漲價已反應原料壓力，重新聚焦網通訂單具高掌握度.pdf,NULL
96,9934,成霖,2018_03_15,國票,9934_成霖_2018-03-15_國票_9934成霖03152018.pdf,NULL
97,9802,鈺齊-KY,2018_03_16,統一投顧,9802_鈺齊-KY_2018-03-16_統一投顧_統一投顧-蔡爵丞-【投資速報】鈺齊-KY (9802.TT，買進) 新產線良率回升，營運谷底已過，高殖利率標的.pdf,NULL
98,4746,台耀,2018_03_16,統一投顧,4746_台耀_2018-03-16_統一投顧_統一投顧-張立群-【投資速報】台耀 (4746.TT，買進) 最壞狀況已過、2018獲利高成長可期.pdf,NULL
99,2439,美律,2018_03_01,統一投顧,2439_美律_2018-03-01_統一投顧_統一投顧-陳佑任-【投資速報】美律 (2439.TT，中立) 1Q18營運大不如預期，股價建議擇低布局.pdf,NULL
100,3708,上緯,2018_04_02,國票,3708_上緯_2018-04-02_國票_3708上緯投控04022018.pdf,NULL
101,6414,樺漢,2018_03_31,國票,6414_樺漢_2018-03-31_國票_6414樺漢03312018.pdf,NULL
102,2313,華通,2018_03_09,統一投顧,2313_華通_2018-03-09_統一投顧_統一投顧-廖婉婷-【投資速報】華通 (2313.TT，買進) 第一季為全年谷底，2018年穩定中求成長.pdf,NULL
103,6456,GIS-KY,2018_03_31,統一投顧,6456_GIS-KY_2018-03-31_統一投顧_統一投顧-蔡濰年-【投資速報】GIS-KY (6456.TT，中立) 1H18營運持續探底，靜待下半年新產品拉貨.pdf,NULL
104,2618,長榮航,2018_03_31,國票,2618_長榮航_2018-03-31_國票_2618長榮航03312018.pdf,NULL
105,6205,詮欣,2018_03_01,統一投顧,6205_詮欣_2018-03-01_統一投顧_統一投顧-吳大任-【投資速報】詮欣 (6205.TT，中立) 營運遭遇逆風，靜待下半年新客戶加入.pdf,NULL
106,8436,大江,2018_03_07,國票,8436_大江_2018-03-07_國票_8436大江03072018.pdf,NULL
107,3406,玉晶光,2018_03_21,統一投顧,3406_玉晶光_2018-03-21_統一投顧_統一投顧-陳佑任-【投資速報】玉晶光 (3406.TT，買進) 華為3D sensing供應鏈，玉晶光為主要供應.pdf,NULL
108,5439,高技,2018_03_23,統一投顧,5439_高技_2018-03-23_統一投顧_統一投顧-廖婉婷-【投資速報】高技 (5439.TT，買進) 網通需求熱，汽車訂單加溫，3月起營收逐月挑戰新高.pdf,NULL
109,2377,微星,2018_03_30,國票,2377_微星_2018-03-30_國票_2377微星03302018.pdf,NULL
110,2324,仁寶,2018_03_20,統一投顧,2324_仁寶_2018-03-20_統一投顧_統一投顧-吳大任-【投資速報】仁寶 (2324.TT，中立) 短期內獲利動能難以回升，下修18年獲利預估.pdf,NULL
111,2882,國泰金,2018_03_23,國票,2882_國泰金_2018-03-23_國票_2882國泰金03232018.pdf,NULL
112,1305,華夏,2018_03_13,國票,1305_華夏_2018-03-13_國票_1305華夏03132018.pdf,NULL
113,2353,宏碁,2018_03_05,統一投顧,2353_宏碁_2018-03-05_統一投顧_統一投顧- 吳大任-【初次報告】宏碁(2353.TT，買進) 營運體質調整有成，18年獲利將重返成長.pdf,NULL
114,2890,永豐金,2018_03_14,永豐,2890_永豐金_2018-03-14_永豐_統一投顧-陳晏平-【投資速報】永豐金 (2890.TT，買進) 2018年獲利持續成長、現金殖利率4~5%.pdf,NULL
115,5871,中租-KY,2018_03_22,統一投顧,5871_中租-KY_2018-03-22_統一投顧_統一投顧-陳晏平-【投資速報】中租-KY (5871.TT，買進) 放款動能續強、提存費用續減，18年獲利將成長兩成.pdf,NULL
116,1723,中碳,2018_03_08,統一投顧,1723_中碳_2018-03-08_統一投顧_統一投顧-蔡爵丞-【投資速報】中碳 (1723.TT，買進) 台塑越鋼供料增加挹注成長，中國電動車題材發燒.pdf,NULL
117,8938,明安,2018_03_15,統一投顧,8938_明安_2018-03-15_統一投顧_統一投顧-蔡爵丞-【投資速報】明安 (8938.TT，買進) 高爾夫產業復甦，躍居Apple200大供應鏈，展望樂觀.pdf,NULL
118,2231,為升,2018_03_07,國票,2231_為升_2018-03-07_國票_2231為升03072018.pdf,NULL
119,5255,美桀,2018_03_22,國票,5255_美桀_2018-03-22_國票_5255美桀03222018.pdf,NULL
120,2881,富邦金,2018_03_26,國票,2881_富邦金_2018-03-26_國票_2881富邦金03262018.pdf,NULL
121,4958,臻鼎-KY,2018_03_07,統一投顧,4958_臻鼎-KY_2018-03-07_統一投顧_統一投顧-廖婉婷-【投資速報】臻鼎-KY (4958.TT，買進) 2017年PCB產值稱霸全球，獲利恢復成長.pdf,NULL
122,5234,達興材料,2018_03_26,統一投顧,5234_達興材料_2018-03-26_統一投顧_統一投顧-蔡濰年-【投資速報】達興材料 (5234.TT，中立) 營運持續強勁，惟評價已反映今年獲利成長.pdf,NULL
123,2888,新光金,2018_03_30,國票,2888_新光金_2018-03-30_國票_2888新光金03302018.pdf,NULL
124,5289,宜鼎,2018_04_11,統一投顧,5289_宜鼎_2018-04-11_統一投顧_統一投顧-鄭高輯-【投資速報】宜鼎(5289.TT，買進) 產能倍數擴充，迎接工控成長趨勢.pdf,NULL
125,1476,儒鴻,2018_03_21,國票,1476_儒鴻_2018-03-21_國票_1476儒鴻03212018.pdf,NULL
126,6446,藥華藥,2018_03_22,統一投顧,6446_藥華藥_2018-03-22_統一投顧_統一投顧-張立群-【投資速報】藥華藥(6446.TT，買進) 美國藥證申請傳佳音，2019美國藥證可期.pdf,NULL
127,2723,美食-KY,2018_03_19,統一投顧,2723_美食-KY_2018-03-19_統一投顧_統一投顧-王寧毅-【投資速報】美食-KY (2723.TT，中立) 中、美國兩地展店加速，18年集團營運成長可期.pdf,NULL
128,6196,帆宣,2018_03_01,統一投顧,6196_帆宣_2018-03-01_統一投顧_統一投顧-鄭高輯-【投資速報】帆宣(6196.TT，買進) 受惠OLED及EUV關鍵設備成長大趨勢，在手訂單創新高.pdf,NULL
129,3264,欣銓,2018_03_31,國票,3264_欣銓_2018-03-31_國票_3264欣銓03312018.pdf,NULL
130,4180,安成藥,2018_04_11,統一投顧,4180_安成藥_2018-04-11_統一投顧_統一投顧-張立群-【投資速報】安成藥 (4180.TT，買進) 獲利蓄勢待發，累積小勝成大勝.pdf,NULL
131,8406,金可-KY,2018_04_10,國票,8406_金可-KY_2018-04-10_國票_8406金可-KY04102018.pdf,NULL
132,2383,台光電,2018_03_23,統一投顧,2383_台光電_2018-03-23_統一投顧_統一投顧-廖婉婷-【投資速報】台光電 (2383.TT，中立) 手機成長停滯，2018年獲利恐呈現衰退.pdf,NULL
133,3090,日電貿,2018_03_22,統一投顧,3090_日電貿_2018-03-22_統一投顧_統一投顧-蔡濰年-【初次報告】日電貿(3090.TT，買進) 4Q17財報優於預期，18年獲利大躍進.pdf,NULL
134,8415,大國鋼,2018_03_14,國票,8415_大國鋼_2018-03-14_國票_8415大國鋼03142018.pdf,NULL
135,2327,國巨,2018_03_09,國票,2327_國巨_2018-03-09_國票_2327國巨03092018.pdf,NULL
136,3526,凡甲,2018_03_06,統一投顧,3526_凡甲_2018-03-06_統一投顧_統一投顧-吳大任-【投資速報】凡甲 (3526.TT，買進) 新能源車客戶出貨狀況佳，帶動18年獲利提升.pdf,NULL
137,6282,康舒,2018_03_08,統一投顧,6282_康舒_2018-03-08_統一投顧_統一投顧-林璝志-【投資速報】康舒 (6282.TT，中立) 4Q17財報不如預期，1H18營運仍低迷.pdf,NULL
138,2809,京城銀,2018_03_08,統一投顧,2809_京城銀_2018-03-08_統一投顧_統一投顧-陳晏平-【投資速報】京城銀 (2809.TT，中立) 現金股利仍將維持1.5元、18年獲利衰退機率大.pdf,NULL
139,2454,聯發科,2018_03_26,國票,2454_聯發科_2018-03-26_國票_2454聯發科03262018.pdf,NULL
140,1905,華紙,2018_03_29,統一投顧,1905_華紙_2018-03-29_統一投顧_統一投顧-蔡爵丞-【投資速報】華紙 (1905.TT，中立) 稅率提升抵銷紙漿上漲效益，2018年獲利成長趨緩.pdf,NULL
141,6279,胡連,2018_03_01,統一投顧,6279_胡連_2018-03-01_統一投顧_統一投顧-張均壕-【投資速報】胡連 (6279.TT，中立) 銅價維持高檔，毛利率仍受壓，今年展望平淡.pdf,NULL
142,8349,恒耀,2018_04_03,國票,8349_恒耀_2018-04-03_國票_8349恒耀04032018.pdf,NULL
143,2221,大甲,2018_03_30,國票,2221_大甲_2018-03-30_國票_2221大甲20180329.pdf,NULL
144,1476,儒鴻,2018_03_14,統一投顧,1476_儒鴻_2018-03-14_統一投顧_統一投顧-蔡爵丞-【投資速報】儒鴻 (1476.TT，買進) 營收勁揚2成，營運落底回升，2018年展望樂觀.pdf,NULL
145,2888,新光金,2018_03_30,統一投顧,2888_新光金_2018-03-30_統一投顧_統一投顧-陳晏平-【投資速報】新光金 (2888.TT，中立) 股價已反應獲利轉機、後續有增資不確定性.pdf,NULL
146,2049,上銀,2018_03_27,統一投顧,2049_上銀_2018-03-27_統一投顧_統一投顧-王寧毅-【投資速報】上銀 (2049.TT，買進) 4Q17財報大幅優於預期，2018年營運續創新高可期.pdf,NULL
147,6541,泰福-KY,2018_03_20,統一投顧,6541_泰福-KY_2018-03-20_統一投顧_統一投顧-張立群-【投資速報】泰福-KY(6541.TT，買進) TX01 2018年中傳佳音，與龍頭的比價效應可期.pdf,NULL
148,9934,成霖,2018_03_15,統一投顧,9934_成霖_2018-03-15_統一投顧_統一投顧-王寧毅-【投資速報】成霖 (9934.TT，買進) 2018年聚焦核心事業，北美自有品牌成長可期.pdf,NULL
149,6214,精誠,2018_03_12,統一投顧,6214_精誠_2018-03-12_統一投顧_統一投顧-葉修劼-【投資速報】精誠 (6214.TT，買進) 帳上現金充足，股利政策值得期待.pdf,NULL
150,6230,超眾,2018_03_20,國票,6230_超眾_2018-03-20_國票_6230超眾03202018.pdf,NULL
151,4551,智伸科,2018_03_27,國票,4551_智伸科_2018-03-27_國票_4551智伸科03272018.pdf,NULL
152,3217,優群,2018_03_29,統一投顧,3217_優群_2018-03-29_統一投顧_統一投顧-吳大任-【投資速報】優群(3217.TT，買進) 18年獲利將維持高度成長，且殖利率高達6%.pdf,NULL
153,2313,華通,2018_04_11,統一投顧,2313_華通_2018-04-11_統一投顧_統一投顧-廖婉婷-【投資速報】華通 (2313.TT，買進) 美系大廠庫存調整嚴峻超乎預期，下修1H18營收預測.pdf,NULL
154,3017,奇鋐,2018_03_23,統一投顧,3017_奇鋐_2018-03-23_統一投顧_統一投顧-吳大任-【投資速報】奇鋐 (3017.TT，中立) 1H18營運動能淡，靜待組裝產線轉盈.pdf,NULL
155,3042,晶技,2018_03_14,統一投顧,3042_晶技_2018-03-14_統一投顧_統一投顧-陳佑任-【投資速報】晶技 (3042.TT，中立) IOT與車用佔比仍低，仍待下半年旺季再作布局.pdf,NULL
156,4137,麗豐-KY,2018_03_23,統一投顧,4137_麗豐-KY_2018-03-23_統一投顧_統一投顧-張立群-【投資速報】麗豐-KY (4137.TT，買進) 步入獲利高成長期，越南擴點與跨足醫美具題材性.pdf,NULL
157,3691,碩禾,2018_04_02,統一投顧,3691_碩禾_2018-04-02_統一投顧_統一投顧-林璝志-【投資速報】碩禾 (3691.TT，中立) 4Q17財報大幅不如預期，18年獲利下修.pdf,NULL
158,3707,漢磊,2018_03_22,統一投顧,3707_漢磊_2018-03-22_統一投顧_統一投顧-鄭高輯-【初次報告】漢磊(3707.TT，中立) 獲利持續改善，但評價高於同業，且6吋能見度低.pdf,NULL
159,5871,中租-KY,2018_03_22,國票,5871_中租-KY_2018-03-22_國票_5871中租-KY03222018.pdf,NULL
160,2231,為升,2018_04_09,國票,2231_為升_2018-04-09_國票_2231為升04092018.pdf,NULL
161,2891,中信金,2018_03_08,統一投顧,2891_中信金_2018-03-08_統一投顧_統一投顧-陳晏平-【投資速報】中信金 (2891.TT，買進) 利息收益推升獲利成長、現金殖利率達5%以上.pdf,NULL
162,3450,聯鈞,2018_04_11,統一投顧,3450_聯鈞_2018-04-11_統一投顧_統一投顧-葉修劼-【投資速報】聯鈞 (3450.TT，買進) 光通訊業績回溫，光資訊動能強勁，獲利成長可期.pdf,NULL
163,2882,國泰金,2018_03_23,統一投顧,2882_國泰金_2018-03-23_統一投顧_統一投顧-陳晏平-【投資速報】國泰金 (2882.TT，買進) 壽險投資利差、銀行淨利差皆顯著改善.pdf,NULL
164,3324,雙鴻,2018_03_27,統一投顧,3324_雙鴻_2018-03-27_統一投顧_統一投顧-吳大任-【投資速報】雙鴻(3324.TT，中立) 1H18毛利率將承壓，靜待下半年旺季來臨.pdf,NULL
165,2327,國巨,2018_03_09,統一投顧,2327_國巨_2018-03-09_統一投顧_統一投顧-蔡濰年-【投資速報】國巨 (2327.TT，買進) 全年供需無虞，獲利持續攀升.pdf,NULL
166,6261,久元,2018_03_28,統一投顧,6261_久元_2018-03-28_統一投顧_統一投顧-林璝志-【投資速報】久元 (6261.TT，中立) 4Q17毛利率不如預期，18年獲利僅微幅成長.pdf,NULL
167,6274,台燿,2018_03_31,統一投顧,6274_台燿_2018-03-31_統一投顧_統一投顧-廖婉婷-【投資速報】台燿 (6274.TT，買進) 揮別最後利空，高頻高速趨勢下營運前景光明.pdf,NULL
168,4528,江興鍛,2018_03_31,國票,4528_江興鍛_2018-03-31_國票_4528江興鍛03312018.pdf,NULL
169,6541,泰福-KY,2018_03_20,統一投顧,6541_泰福-KY_2018-03-20_統一投顧_統一投顧-張立群-【投資速報】泰福-KY(6541.TT，買進) TX01 2018年中傳佳音，獲利淺力不容忽視.pdf,NULL
170,3679,新至陞,2018_03_08,統一投顧,3679_新至陞_2018-03-08_統一投顧_統一投顧-陳佑任-【投資速報】新至陞 (3679.TT，中立) 4Q17苦受匯率影響，毛利率下滑至近年來的低點.pdf,NULL
171,2481,強茂,2018_03_15,統一投顧,2481_強茂_2018-03-15_統一投顧_統一投顧-林璝志-【初次報告】強茂(2481.TT，買進) 擺脫太陽能包袱，二極體需求強勁帶動18年獲利創新高.pdf,NULL
172,2395,研華,2018_03_08,統一投顧,2395_研華_2018-03-08_統一投顧_統一投顧-王寧毅-【投資速報】研華 (2395.TT，買進) 歐美訂單在握，1H18集團營運成長無慮.pdf,NULL
173,3324,雙鴻,2018_03_31,國票,3324_雙鴻_2018-03-31_國票_3324雙鴻03312018.pdf,NULL
174,6499,益安,2018_03_05,國票,6499_益安_2018-03-05_國票_6499益安03052018.pdf,NULL
175,2408,南亞科,2018_03_14,國票,2408_南亞科_2018-03-14_國票_2408南亞科03142018.pdf,NULL
176,3044,健鼎,2018_03_02,統一投顧,3044_健鼎_2018-03-02_統一投顧_統一投顧-廖婉婷-【投資速報】健鼎 (3044.TT，中立) 4Q17財報符合預期，關注人民幣走強對成本之壓力.pdf,NULL
177,6499,益安,2018_03_09,國票,6499_益安_2018-03-09_國票_6499益安03092018.pdf,NULL
178,1216,統一,2018_03_30,國票,1216_統一_2018-03-30_國票_1216統一03302018.pdf,NULL
179,3665,貿聯-KY,2018_03_08,統一投顧,3665_貿聯-KY_2018-03-08_統一投顧_統一投顧-吳大任 -【投資速報】貿聯-KY(3665.TT，買進) 18年營收及獲利預估上修，毛利率將逐季提升.pdf,NULL
180,4551,智伸科,2018_03_27,統一投顧,4551_智伸科_2018-03-27_統一投顧_統一投顧-張均壕-【訪談報告】智伸科(4551.TT，買進) 再獲長期大單挹注，今明兩年業績續揚.pdf,NULL
181,5203,訊連,2018_03_01,統一投顧,5203_訊連_2018-03-01_統一投顧_統一投顧-葉修劼-【投資速報】訊連 (5203.TT，買進) 營運谷底已過，新事業即將起飛.pdf,NULL
182,1582,信錦,2018_02_27,國票,1582_信錦_2018-02-27_國票_1582信錦02272018.pdf,NULL
183,2834,臺企銀,2018_04_11,統一投顧,2834_臺企銀_2018-04-11_統一投顧_統一投顧-陳晏平-【投資速報】臺企銀 (2834.TT，中立) 營運穩健，惟資本略有不足，現金殖利率偏低.pdf,NULL
184,6230,超眾,2018_03_21,統一投顧,6230_超眾_2018-03-21_統一投顧_統一投顧-吳大任-【投資速報】超眾 (6230.TT，中立) 受多方不利因素壓抑，18年獲利下修.pdf,NULL
185,5288,豐祥-KY,2018_04_11,統一投顧,5288_豐祥-KY_2018-04-11_統一投顧_統一投顧-張均壕-【訪談報告】豐祥-KY(5288.TT，買進) 休閒車輛訂單持續快速增長，汽車業務即將起飛.pdf,NULL
186,1326,台化,2018_03_01,統一投顧,1326_台化_2018-03-01_統一投顧_統一投顧-蔡爵丞-【投資速報】台化 (1326.TT，買進) SM需求穩健，反傾銷衝擊不大， PTA及苯酚展望樂觀.pdf,NULL
187,6497,亞獅康-KY,2018_03_31,統一投顧,6497_亞獅康-KY_2018-03-31_統一投顧_統一投顧-張立群-【投資速報】亞獅康-KY (6497.TT，強力買進) ADR發行在即，將還給公司公道.pdf,NULL
188,6271,同欣電,2018_03_19,統一投顧,6271_同欣電_2018-03-19_統一投顧_統一投顧-林璝志-【投資速報】同欣電 (6271.TT，買進) 四大產品線預期皆成長，帶動18年獲利創近四年高.pdf,NULL
189,2881,富邦金,2018_03_26,統一投顧,2881_富邦金_2018-03-26_統一投顧_統一投顧-陳晏平-【投資速報】富邦金 (2881.TT，買進) 銀行放款動能回復，淨利差將明顯改善.pdf,NULL
190,2356,英業達,2018_03_28,統一投顧,2356_英業達_2018-03-28_統一投顧_統一投顧-吳大任-【投資速報】英業達(2356.TT，買進) 營運動能逐季走升，上修18年獲利預估.pdf,NULL
191,3380,明泰,2018_03_26,統一投顧,3380_明泰_2018-03-26_統一投顧_統一投顧-葉修劼-【投資速報】明泰 (3380.TT，中立) 上半年零組件缺料與漲價持續衝擊營運表現.pdf,NULL
192,8044,網家,2018_03_07,統一投顧,8044_網家_2018-03-07_統一投顧_統一投顧-葉修劼-【投資速報】網家 (8044.TT，未評等) 今年補貼策略延續，明年再進行流量貨幣化.pdf,NULL
193,5287,數字,2018_03_19,統一投顧,5287_數字_2018-03-19_統一投顧_統一投顧-葉修劼-【投資速報】數字 (5287.TT，買進) 今年本業獲利大幅成長，殖利率達6.5%.pdf,NULL
194,6415,矽力-KY,2018_03_22,國票,6415_矽力-KY_2018-03-22_國票_6415矽力-KY03222018.pdf,NULL
195,2015,豐興,2018_03_02,元富,2015_豐興_2018-03-02_元富_豐興(2015)-20180302-速報.pdf,NULL
196,3481,群創,2018_03_26,台新投顧,3481_群創_2018-03-26_台新投顧_台新投顧20180326新聞評析-群創(3481)-鴻海面板設廠 中美同步加速.pdf,NULL
197,2891,中信金,2018_03_21,台新投顧,2891_中信金_2018-03-21_台新投顧_台新投顧20180321個股報告-中信金(2891).pdf,NULL
198,2880,華南金,2018_03_09,中信投顧,2880_華南金_2018-03-09_中信投顧_中信個股報告-20180309_2880華南金.pdf,NULL
199,2481,強茂,2018_03_08,元富,2481_強茂_2018-03-08_元富_強茂(2481)-20180308-速報.pdf,NULL
200,4129,聯合,2018_03_29,中信投顧,4129_聯合_2018-03-29_中信投顧_中信個股報告-20180329_4129聯合.pdf,NULL
201,4137,麗豐-KY,2018_03_09,第一金,4137_麗豐-KY_2018-03-09_第一金_麗豐-KY(4137)-買進.pdf,NULL
202,3548,兆利,2018_02_27,台新投顧,3548_兆利_2018-02-27_台新投顧_台新投顧20180227個股報告-兆利(3548).pdf,NULL
203,3090,日電貿,2018_03_14,台新投顧,3090_日電貿_2018-03-14_台新投顧_台新投顧20180314個股報告-日電貿(3090).pdf,NULL
204,9802,鈺齊-KY,2018_03_16,中信投顧,9802_鈺齊-KY_2018-03-16_中信投顧_中信個股報告-20180316_9802鈺齊-KY.pdf,NULL
205,4555,氣立,2018_03_26,元富,4555_氣立_2018-03-26_元富_氣立(4555)-20180326-速報.pdf,NULL
206,2308,台達電,2018_03_12,元富,2308_台達電_2018-03-12_元富_台達電(2308)-20180312-速報.pdf,NULL
207,6261,久元,2018_03_28,台新投顧,6261_久元_2018-03-28_台新投顧_台新投顧20180328個股報告-久元(6261)買進.pdf,NULL
208,6496,科懋,2018_03_26,元富,6496_科懋_2018-03-26_元富_科懋(6496)-20180326-速報.pdf,NULL
209,2395,研華,2018_03_09,元富,2395_研華_2018-03-09_元富_2395研華20180308-報告.pdf,NULL
210,3003,健和興,2018_04_12,中信投顧,3003_健和興_2018-04-12_中信投顧_中信個股報告-20180412_3003健和興.pdf,NULL
211,2731,雄獅,2018_03_22,元富,2731_雄獅_2018-03-22_元富_2731雄獅20180322-報告.pdf,NULL
212,2436,偉詮電,2018_03_21,元富,2436_偉詮電_2018-03-21_元富_偉詮電(2436)-20180321-速報.pdf,NULL
213,2383,台光電,2018_02_23,國泰證期,2383_台光電_2018-02-23_國泰證期_【國泰證期研究部】台光電(2383 TT)-買進(+21.5%)-三星S9類載板自3月起貢獻營收，5G測試費用壓抑18年獲利表現-20180223.pdf,NULL
214,3491,昇達科,2018_03_09,台新投顧,3491_昇達科_2018-03-09_台新投顧_台新投顧20180309個股報告-昇達科(3491).pdf,NULL
215,1568,倉佑,2018_03_31,元富,1568_倉佑_2018-03-31_元富_1568倉佑20180331-報告.pdf,NULL
216,2886,兆豐金,2018_03_08,台新投顧,2886_兆豐金_2018-03-08_台新投顧_台新投顧20180305新聞評析-兆豐金(2886)-又要被美國罰兆豐澄清例行視察.pdf,NULL
217,4968,立積,2018_03_05,台新投顧,4968_立積_2018-03-05_台新投顧_台新投顧20180305個股報告-立積(4968).pdf,NULL
218,4129,聯合,2018_03_29,元富,4129_聯合_2018-03-29_元富_聯合(4129)-20180329-速報.pdf,NULL
219,5245,智晶,2018_03_23,中信投顧,5245_智晶_2018-03-23_中信投顧_中信個股報告-20180323_5245智晶.pdf,NULL
220,2027,大成鋼,2018_03_31,元富,2027_大成鋼_2018-03-31_元富_大成鋼(2027)-20180331-速報.pdf,NULL
221,6415,矽力-KY,2018_03_31,中信投顧,6415_矽力-KY_2018-03-31_中信投顧_中信個股報告-20180331_6415矽力-KY.pdf,NULL
222,2915,潤泰全,2018_03_27,台新投顧,2915_潤泰全_2018-03-27_台新投顧_台新投顧20180327新聞評析-潤泰全(2915)-潤泰雙雄 減資４成.pdf,NULL
223,2301,光寶科,2018_03_05,元富,2301_光寶科_2018-03-05_元富_2301光寶科20180305-報告.pdf,NULL
224,1338,廣華-KY,2018_03_31,元富,1338_廣華-KY_2018-03-31_元富_1338廣華-KY20180331-報告.pdf,NULL
225,2723,美食-KY,2018_03_21,元富,2723_美食-KY_2018-03-21_元富_2723美食-KY20180321-報告.pdf,NULL
226,3665,貿聯-KY,2018_03_15,台新投顧,3665_貿聯-KY_2018-03-15_台新投顧_台新投顧20180315新聞評析-貿聯-KY(3665)-貿聯賺一股本 配息7元.pdf,NULL
227,2912,統一超,2018_03_30,中信投顧,2912_統一超_2018-03-30_中信投顧_中信個股報告-20180330_2912統一超.pdf,NULL
228,6187,萬潤,2018_03_29,元富,6187_萬潤_2018-03-29_元富_6187萬潤20180329-報告.pdf,NULL
229,2357,華碩,2018_04_10,台新投顧,2357_華碩_2018-04-10_台新投顧_台新投顧20180410新聞評析-華碩(2357)-華碩1Q18營收失守千億.pdf,NULL
230,2882,國泰金,2018_03_31,元富,2882_國泰金_2018-03-31_元富_2882國泰金20180331-報告.pdf,NULL
231,3221,台嘉碩,2018_03_29,元富,3221_台嘉碩_2018-03-29_元富_台嘉碩(3221)-20180329-速報.pdf,NULL
232,2015,豐興,2018_03_05,元富,2015_豐興_2018-03-05_元富_2015豐興20180305-報告.pdf,NULL
233,3548,兆利,2018_03_30,中信投顧,3548_兆利_2018-03-30_中信投顧_中信個股報告-20180330_3548兆利.pdf,NULL
234,3708,上緯,2018_03_30,元富,3708_上緯_2018-03-30_元富_3708上緯投控20180330-報告.pdf,NULL
235,4912,聯德控股-KY,2018_04_03,元富,4912_聯德控股-KY_2018-04-03_元富_聯德控股-KY(4912)-20180403-速報.pdf,NULL
236,5287,數字,2018_03_20,中信投顧,5287_數字_2018-03-20_中信投顧_中信個股報告-20180320_5287數字.pdf,NULL
237,8299,群聯,2018_03_21,中信投顧,8299_群聯_2018-03-21_中信投顧_中信個股報告-20180321_8299群聯.pdf,NULL
